CHROM,sw_Str,834927.AvgLD,834931.AvgLD,sSNP,toatalSNP,sSNP/totalSNP,smthedRatio
3,220001,55,59,204,2314,0.0881590319792567,0.088221634764032
3,230001,55,59,204,2311,0.088273474686283,0.08842976647262075
3,240001,55,59,204,2311,0.088273474686283,0.08864358794090536
3,250001,55,59,204,2305,0.08850325379609544,0.0888620629557722
3,260001,55,59,204,2307,0.08842652795838751,0.08907875311598486
3,270001,55,59,204,2305,0.08850325379609544,0.0892976475741996
3,280001,55,59,204,2297,0.08881149325206791,0.08953684937396154
3,290001,55,59,204,2294,0.08892763731473409,0.08975431005708251
3,300001,55,59,204,2281,0.08943445857080227,0.0899685365452352
3,310001,55,59,204,2285,0.08927789934354485,0.09017978895819435
3,320001,55,59,211,2307,0.09146077156480277,0.0903878511793899
3,330001,55,59,210,2298,0.09138381201044386,0.09059117767262509
3,340001,55,59,210,2297,0.0914235959947758,0.09078832250090554
3,350001,55,59,210,2295,0.0915032679738562,0.0909782097477666
3,360001,55,59,210,2283,0.09198423127463863,0.091173742217256
3,370001,55,59,210,2282,0.09202453987730061,0.09135314033557615
3,380001,55,59,210,2282,0.09202453987730061,0.09151798594453911
3,390001,55,59,210,2281,0.0920648838228847,0.09166745963028736
3,400001,55,59,210,2278,0.09218612818261633,0.09182271721781132
3,410001,55,59,210,2279,0.09214567792891619,0.09195311320089421
3,420001,55,59,210,2277,0.0922266139657444,0.09206121420825449
3,430001,55,59,210,2277,0.0922266139657444,0.09215892790831676
3,440001,55,59,210,2275,0.09230769230769231,0.09224387574428936
3,450001,55,59,210,2274,0.09234828496042216,0.09231589012066399
3,460001,55,59,210,2268,0.09259259259259259,0.09238838147504515
3,470001,55,59,210,2260,0.09292035398230089,0.0924521516175969
3,480001,55,59,210,2263,0.09279717189571365,0.09250513592245464
3,490001,55,59,210,2264,0.09275618374558305,0.09254611115026848
3,500001,55,59,210,2270,0.09251101321585903,0.09259916749038856
3,510001,55,59,210,2270,0.09251101321585903,0.09263906715542566
3,520001,55,59,210,2269,0.09255178492728074,0.0926678269007544
3,530001,55,59,208,2264,0.09187279151943463,0.0926833108850876
3,540001,55,59,208,2251,0.09240337627721013,0.09271343159666488
3,550001,55,59,207,2239,0.09245198749441715,0.09275710689382276
3,560001,55,59,207,2239,0.09245198749441715,0.0927949008904083
3,570001,55,59,207,2240,0.09241071428571429,0.09277078238328582
3,580001,55,59,207,2241,0.09236947791164658,0.09277307891472283
3,590001,55,59,207,2241,0.09236947791164658,0.09275797265017573
3,600001,55,59,207,2241,0.09236947791164658,0.09276569266129137
3,610001,55,59,206,2244,0.09180035650623886,0.09269414813920401
3,620001,55,59,206,2242,0.09188224799286351,0.09265375850053001
3,630001,55,59,206,2241,0.09192324854975457,0.09257076140949452
3,640001,55,59,206,2241,0.09192324854975457,0.09246389244290337
3,650001,55,59,206,2245,0.09175946547884187,0.09234076082264962
3,660001,55,59,207,2246,0.09216384683882457,0.09219717333180237
3,670001,55,59,208,2248,0.09252669039145907,0.09202742445917832
3,680001,55,59,208,2249,0.09248554913294797,0.09183687144271035
3,690001,55,59,208,2250,0.09244444444444444,0.09160629012495874
3,700001,55,59,208,2251,0.09240337627721013,0.091457947777199
3,710001,55,59,208,2249,0.09248554913294797,0.09128054628572918
3,720001,55,59,208,2250,0.09244444444444444,0.09106626209036127
3,730001,55,59,208,2253,0.0923213493120284,0.09093347935275196
3,740001,55,59,208,2253,0.0923213493120284,0.09079167553466436
3,750001,56,60,208,2279,0.09126810004387889,0.09064611619187261
3,760001,56,60,208,2281,0.0911880754055239,0.09043095995977693
3,770001,56,60,206,2272,0.09066901408450705,0.09026695132893614
3,780001,56,60,205,2271,0.09026860413914575,0.09012118721566924
3,790001,55,59,201,2258,0.08901682905225863,0.08985458702842204
3,800001,55,59,195,2232,0.08736559139784947,0.08954200272391852
3,810001,55,59,190,2194,0.08659981768459435,0.0891667673723488
3,820001,55,59,187,2147,0.08709827666511412,0.08873521538583092
3,830001,55,59,187,2144,0.08722014925373134,0.0882508293933915
3,840001,55,59,185,2132,0.08677298311444653,0.08772049863172585
3,850001,55,59,178,2097,0.08488316642823081,0.08713927189425882
3,860001,55,59,176,2034,0.08652900688298919,0.08652177883588735
3,870001,55,59,168,1978,0.08493427704752275,0.08586928358155219
3,880001,55,59,166,1944,0.08539094650205761,0.08518736330157176
3,890001,55,59,166,1947,0.08525937339496661,0.08447521418712597
3,900001,55,59,165,1943,0.08492022645393721,0.08374072912286701
3,910001,55,59,165,1945,0.08483290488431877,0.08298116679362091
3,920001,55,59,165,1945,0.08483290488431877,0.08221471452068613
3,930001,55,59,165,1945,0.08483290488431877,0.08144257429598373
3,940001,55,59,165,1929,0.08553654743390357,0.08066974339183347
3,950001,55,59,149,1818,0.08195819581958196,0.07991326479664701
3,960001,56,59,146,1784,0.08183856502242152,0.07917048682917795
3,970001,57,61,144,1749,0.0823327615780446,0.07846268303609288
3,980001,57,62,144,1829,0.07873154729360306,0.0777708142768314
3,990001,58,62,140,1809,0.07739082365948037,0.07711519894059723
3,1000001,57,62,136,1795,0.07576601671309192,0.07646114760922529
3,1010001,57,62,136,1786,0.0761478163493841,0.07588640089048228
3,1020001,57,62,125,1725,0.07246376811594203,0.07532866393746458
3,1030001,57,61,117,1685,0.06943620178041543,0.0747859192792717
3,1040001,57,62,116,1650,0.0703030303030303,0.07432180754053433
3,1050001,57,62,113,1613,0.07005579665220087,0.07385274782293298
3,1060001,57,62,113,1612,0.07009925558312655,0.07343146082668271
3,1070001,57,62,113,1613,0.07005579665220087,0.07297465173179907
3,1080001,57,62,113,1614,0.07001239157372986,0.07252037872597494
3,1090001,57,62,113,1617,0.06988249845392702,0.07208149604656763
3,1100001,57,62,113,1611,0.07014276846679081,0.07163088758526885
3,1110001,57,62,113,1612,0.07009925558312655,0.0711209735674731
3,1120001,57,61,113,1626,0.06949569495694957,0.07065882321208594
3,1130001,57,61,113,1628,0.06941031941031942,0.07016431164579687
3,1140001,57,61,113,1626,0.06949569495694957,0.06966631156104161
3,1150001,57,61,113,1627,0.06945298094652735,0.06921005959640035
3,1160001,57,61,113,1626,0.06949569495694957,0.06877739411896616
3,1170001,57,61,113,1621,0.06971005552128316,0.068407882554982
3,1180001,57,61,114,1625,0.07015384615384615,0.06804754291889639
3,1190001,57,61,114,1622,0.07028360049321825,0.06770314416680259
3,1200001,57,61,114,1629,0.06998158379373849,0.06747163754754075
3,1210001,57,61,114,1631,0.06989576946658492,0.06709975324070461
3,1220001,57,61,113,1630,0.06932515337423313,0.06679913360525014
3,1230001,57,61,113,1628,0.06941031941031942,0.06654938247021608
3,1240001,57,61,112,1627,0.06883835279655809,0.06643701807714869
3,1250001,57,62,108,1548,0.06976744186046512,0.06617695549290234
3,1260001,57,61,100,1495,0.06688963210702341,0.06611647076483854
3,1270001,57,61,100,1495,0.06688963210702341,0.06614788800864495
3,1280001,57,61,96,1441,0.06662040249826509,0.06598409988396099
3,1290001,57,61,88,1372,0.0641399416909621,0.06563694680558851
3,1300001,58,61,83,1310,0.0633587786259542,0.06518541457198253
3,1310001,58,61,76,1269,0.05988967691095351,0.06467051681768181
3,1320001,58,61,76,1272,0.059748427672955975,0.06406413967872712
3,1330001,58,61,76,1272,0.059748427672955975,0.0633400490280951
3,1340001,58,61,75,1268,0.05914826498422713,0.06255539756814166
3,1350001,58,61,75,1271,0.059008654602675056,0.06165873737134944
3,1360001,58,61,75,1271,0.059008654602675056,0.06076658036927376
3,1370001,58,61,75,1269,0.0591016548463357,0.059735690033205134
3,1380001,58,61,75,1274,0.05886970172684458,0.05873697077484295
3,1390001,58,61,77,1286,0.059875583203732506,0.057712774414445965
3,1400001,58,62,78,1322,0.059001512859304085,0.0566785917951482
3,1410001,58,62,79,1349,0.05856189770200148,0.0556776459916166
3,1420001,58,62,79,1386,0.056998556998557,0.05471198807400415
3,1430001,58,62,81,1410,0.0574468085106383,0.05378865499053654
3,1440001,58,62,80,1380,0.057971014492753624,0.05289491213659341
3,1450001,58,62,75,1338,0.05605381165919283,0.05200432864145706
3,1460001,59,63,77,1318,0.05842185128983308,0.051133453286345026
3,1470001,59,62,75,1316,0.056990881458966566,0.05029728650046256
3,1480001,59,63,75,1317,0.05694760820045558,0.04947155216732797
3,1490001,59,63,58,1184,0.048986486486486486,0.04870388132418434
3,1500001,59,63,54,1034,0.05222437137330754,0.04795943169523899
3,1510001,59,64,36,843,0.042704626334519574,0.04729995093534212
3,1520001,59,64,28,746,0.03753351206434316,0.046608324916030786
3,1530001,59,64,28,747,0.03748326639892905,0.04593617286976059
3,1540001,59,64,29,778,0.037275064267352186,0.04532848109803056
3,1550001,59,64,30,781,0.03841229193341869,0.0447087677620316
3,1560001,59,64,30,803,0.037359900373599,0.04410285421447791
3,1570001,59,65,31,822,0.037712895377128956,0.043406786883272784
3,1580001,58,63,34,865,0.03930635838150289,0.04272816602249817
3,1590001,58,63,34,864,0.03935185185185185,0.042073307106814006
3,1600001,58,62,38,916,0.04148471615720524,0.04136942942540109
3,1610001,56,60,41,1015,0.04039408866995074,0.04073085050777888
3,1620001,56,61,49,1104,0.044384057971014496,0.040163887037204075
3,1630001,56,61,49,1157,0.04235090751944685,0.0396811535888659
3,1640001,56,61,50,1169,0.0427715996578272,0.03927206767133401
3,1650001,56,62,52,1206,0.04311774461028192,0.0389754671648509
3,1660001,56,62,52,1238,0.0420032310177706,0.03873915369229251
3,1670001,57,62,51,1247,0.0408981555733761,0.038577059658122054
3,1680001,56,62,51,1283,0.03975058456742011,0.03845139020951836
3,1690001,56,62,51,1294,0.03941267387944358,0.03835164493999615
3,1700001,56,62,52,1301,0.03996925441967717,0.03837075179266231
3,1710001,56,62,52,1307,0.03978576893649579,0.038437485095283795
3,1720001,56,62,52,1318,0.03945371775417299,0.03868104574241766
3,1730001,56,62,53,1338,0.03961136023916293,0.03899338786226646
3,1740001,56,62,53,1361,0.038941954445260836,0.03941458340645176
3,1750001,56,62,53,1362,0.038913362701908955,0.03968963240365629
3,1760001,56,62,53,1376,0.038517441860465115,0.040139723808393285
3,1770001,56,62,53,1385,0.038267148014440436,0.040369007740823325
3,1780001,56,62,55,1405,0.03914590747330961,0.0404600534669627
3,1790001,56,62,55,1431,0.03843466107617051,0.04055346738044341
3,1800001,57,62,55,1450,0.03793103448275862,0.04066334765351945
3,1810001,57,62,57,1496,0.038101604278074866,0.04081948717436585
3,1820001,56,62,60,1539,0.03898635477582846,0.04095105042833188
3,1830001,56,62,63,1595,0.03949843260188088,0.04109233845510996
3,1840001,56,62,65,1617,0.04019789734075448,0.04126970234970373
3,1850001,56,62,72,1666,0.04321728691476591,0.04145202831928562
3,1860001,56,62,72,1668,0.04316546762589928,0.04173559346456269
3,1870001,56,62,72,1669,0.04313960455362492,0.041965657834120484
3,1880001,56,62,72,1679,0.04288266825491364,0.04229577538224972
3,1890001,56,62,72,1685,0.042729970326409496,0.042565922687171284
3,1900001,56,62,72,1687,0.04267931238885596,0.04283000062782287
3,1910001,56,62,72,1688,0.04265402843601896,0.04309011557775782
3,1920001,56,62,72,1691,0.04257835600236547,0.043306914431626244
3,1930001,56,62,72,1691,0.04257835600236547,0.043483499485284516
3,1940001,58,64,82,1814,0.04520396912899669,0.043608312957836695
3,1950001,58,64,82,1814,0.04520396912899669,0.0436886364122031
3,1960001,58,64,82,1817,0.045129334067143645,0.04375456214503756
3,1970001,58,64,82,1819,0.04507971412864211,0.043783852459848935
3,1980001,58,64,82,1819,0.04507971412864211,0.043770643614646665
3,1990001,58,64,82,1820,0.045054945054945054,0.04372773800424318
3,2000001,58,64,82,1820,0.045054945054945054,0.0436276508530435
3,2010001,58,64,82,1825,0.044931506849315066,0.043487537379930344
3,2020001,58,64,82,1827,0.04488232074438971,0.04329681966642128
3,2030001,58,64,82,1825,0.044931506849315066,0.043058015689967824
3,2040001,58,64,82,1832,0.04475982532751092,0.042806396318861975
3,2050001,58,63,82,1874,0.04375667022411953,0.0424962932751967
3,2060001,58,63,82,1909,0.042954426401257205,0.04212942157360667
3,2070001,58,63,82,1944,0.04218106995884774,0.04179648024101408
3,2080001,58,63,82,1981,0.04139323573952549,0.04143903178812996
3,2090001,58,63,82,2000,0.041,0.04105058929109232
3,2100001,58,63,82,2043,0.040137053352912386,0.040641661524787064
3,2110001,57,62,82,2157,0.03801576263328697,0.04029312301781153
3,2120001,57,63,83,2195,0.03781321184510251,0.039925908017501774
3,2130001,57,63,84,2224,0.03776978417266187,0.039544503981825435
3,2140001,57,63,84,2251,0.037316748111950244,0.03914164076813139
3,2150001,57,63,85,2277,0.03732981993851559,0.03872127435776235
3,2160001,57,63,85,2278,0.03731343283582089,0.03828646081566342
3,2170001,57,63,85,2290,0.03711790393013101,0.03784147871655658
3,2180001,57,63,85,2324,0.03657487091222031,0.03738517980488681
3,2190001,58,63,85,2355,0.036093418259023353,0.03692190841584136
3,2200001,58,63,85,2361,0.03600169419737399,0.03653909709956669
3,2210001,58,63,85,2374,0.03580454928390901,0.03616973057523098
3,2220001,58,63,86,2412,0.03565505804311774,0.035813961192036954
3,2230001,58,63,86,2422,0.03550784475639967,0.0354740899567106
3,2240001,58,63,86,2429,0.0354055166735282,0.03515532808524525
3,2250001,58,63,86,2431,0.03537638831756479,0.0348581238112593
3,2260001,58,63,86,2432,0.03536184210526316,0.03458900622182508
3,2270001,58,63,86,2435,0.035318275154004104,0.03434682181067918
3,2280001,58,63,86,2437,0.03528929011079196,0.034136083874971045
3,2290001,58,63,86,2438,0.03527481542247744,0.033962505247531936
3,2300001,58,63,86,2439,0.035260352603526036,0.033822030579998
3,2310001,58,63,86,2436,0.035303776683087026,0.03368949837932631
3,2320001,57,63,79,2417,0.032685146876292925,0.03356782415205844
3,2330001,57,63,79,2420,0.03264462809917355,0.033455399602721834
3,2340001,57,63,79,2421,0.032631144155307726,0.03335034338148748
3,2350001,57,63,79,2422,0.032617671345995046,0.0332629041538546
3,2360001,57,63,79,2423,0.032604209657449444,0.03317607683786058
3,2370001,57,63,79,2426,0.0325638911788953,0.03304754167209018
3,2380001,57,63,79,2434,0.03245686113393591,0.032928470192452354
3,2390001,57,63,79,2438,0.03240360951599672,0.032824036098243047
3,2400001,57,63,79,2442,0.03235053235053235,0.032720095154625366
3,2410001,57,63,79,2442,0.03235053235053235,0.03264267546291578
3,2420001,57,63,79,2446,0.032297628781684386,0.0325894792213961
3,2430001,57,63,79,2446,0.032297628781684386,0.032543360564240086
3,2440001,57,63,79,2446,0.032297628781684386,0.03249283259341215
3,2450001,57,63,79,2446,0.032297628781684386,0.03243831290931712
3,2460001,57,63,79,2446,0.032297628781684386,0.03239067059871949
3,2470001,57,63,79,2445,0.032310838445807774,0.03234695280370102
3,2480001,57,63,79,2441,0.032363785333879555,0.03230744927546937
3,2490001,57,63,79,2439,0.03239032390323903,0.03227320785217669
3,2500001,58,63,79,2432,0.03248355263157895,0.03223714542237334
3,2510001,58,63,79,2432,0.03248355263157895,0.032212359678916364
3,2520001,58,63,79,2432,0.03248355263157895,0.032200708622572904
3,2530001,58,63,79,2432,0.03248355263157895,0.03220074144814342
3,2540001,58,63,79,2432,0.03248355263157895,0.03222408214773326
3,2550001,58,63,79,2432,0.03248355263157895,0.032254828602503845
3,2560001,58,63,79,2432,0.03248355263157895,0.0322987394197647
3,2570001,58,63,79,2431,0.03249691484985603,0.03235967938792936
3,2580001,58,63,79,2429,0.03252367229312474,0.03235272312656942
3,2590001,58,63,79,2429,0.03252367229312474,0.03234601097456168
3,2600001,58,63,79,2429,0.03252367229312474,0.03234068898771315
3,2610001,58,63,79,2425,0.03257731958762886,0.03233673300466539
3,2620001,58,63,79,2425,0.03257731958762886,0.03233337959384992
3,2630001,58,63,79,2425,0.03257731958762886,0.03234125352932568
3,2640001,58,63,79,2425,0.03257731958762886,0.03234221570929165
3,2650001,57,63,79,2420,0.03264462809917355,0.032341022067015224
3,2660001,57,63,78,2418,0.03225806451612903,0.03233669773439225
3,2670001,57,63,77,2415,0.03188405797101449,0.03233159267415059
3,2680001,57,63,77,2414,0.03189726594863297,0.032323667485140664
3,2690001,57,63,77,2412,0.031923714759535655,0.03231480633988675
3,2700001,57,63,77,2411,0.03193695562007466,0.03230356378232514
3,2710001,57,63,77,2410,0.031950207468879666,0.03229174772803195
3,2720001,57,63,77,2409,0.0319634703196347,0.03227042659976022
3,2730001,57,63,77,2405,0.03201663201663202,0.03221639077770836
3,2740001,57,63,77,2403,0.03204327923429047,0.03216437236886954
3,2750001,57,63,77,2377,0.032393773664282706,0.032120500648939024
3,2760001,57,63,77,2375,0.03242105263157895,0.032088952557791324
3,2770001,57,63,77,2375,0.03242105263157895,0.03206751546670097
3,2780001,57,63,77,2372,0.03246205733558179,0.03205636506345424
3,2790001,57,63,76,2367,0.03210815378115758,0.032055164132223264
3,2800001,57,63,76,2352,0.03231292517006803,0.032062309113738495
3,2810001,57,63,76,2348,0.03236797274275979,0.03207940233296183
3,2820001,57,63,76,2347,0.03238176395398381,0.03210557640783992
3,2830001,57,63,76,2347,0.03238176395398381,0.032140906263244895
3,2840001,57,63,76,2346,0.03239556692242114,0.03218469842202277
3,2850001,57,63,76,2346,0.03239556692242114,0.03223690571026808
3,2860001,57,63,76,2346,0.03239556692242114,0.03229716146990331
3,2870001,57,63,76,2344,0.032423208191126277,0.03236085070114899
3,2880001,57,63,75,2342,0.03202391118701964,0.032432976811461525
3,2890001,57,63,75,2334,0.032133676092544985,0.03251321352839012
3,2900001,57,63,75,2334,0.032133676092544985,0.03260036160304293
3,2910001,57,63,75,2332,0.03216123499142367,0.032697307212318186
3,2920001,57,63,75,2332,0.03216123499142367,0.0327902579220504
3,2930001,57,63,75,2331,0.032175032175032175,0.03288704598803801
3,2940001,57,63,75,2331,0.032175032175032175,0.03298409149720073
3,2950001,57,63,75,2327,0.03223033949290933,0.03307930505247602
3,2960001,57,63,75,2327,0.03223033949290933,0.03317459292473089
3,2970001,57,63,75,2303,0.03256621797655232,0.03327045029845938
3,2980001,57,62,75,2215,0.033860045146726865,0.03336588298559292
3,2990001,57,62,75,2195,0.03416856492027335,0.033461282163175524
3,3000001,57,62,75,2188,0.034277879341864714,0.03357902901984013
3,3010001,57,62,75,2185,0.034324942791762014,0.03370110015843167
3,3020001,57,62,75,2183,0.03435639028859368,0.0338197205783311
3,3030001,57,62,75,2182,0.034372135655362054,0.03393337955813893
3,3040001,57,62,75,2181,0.0343878954607978,0.03404270998974653
3,3050001,57,62,75,2177,0.034451079467156635,0.03413583301058047
3,3060001,57,62,75,2177,0.034451079467156635,0.034227516369855555
3,3070001,57,62,75,2176,0.034466911764705885,0.03431301367114373
3,3080001,57,62,75,2175,0.034482758620689655,0.034392567756178195
3,3090001,57,62,75,2172,0.034530386740331494,0.0344659344172862
3,3100001,57,62,75,2171,0.03454629203132197,0.03453186263188154
3,3110001,57,62,75,2170,0.03456221198156682,0.03459115283873354
3,3120001,57,63,75,2155,0.03480278422273782,0.03464209501962554
3,3130001,57,63,75,2153,0.03483511379470506,0.034682823293601873
3,3140001,57,63,75,2151,0.03486750348675035,0.03472343958622956
3,3150001,57,63,75,2147,0.03493246390312063,0.0347504449410628
3,3160001,57,63,75,2145,0.03496503496503497,0.03476568132362189
3,3170001,57,63,75,2145,0.03496503496503497,0.03475196038114668
3,3180001,57,63,74,2140,0.03457943925233645,0.03473992409394328
3,3190001,57,63,74,2138,0.03461178671655753,0.03472253029675919
3,3200001,57,63,74,2131,0.034725480994838104,0.03469300817859913
3,3210001,57,63,74,2129,0.03475810239549084,0.034658071084978516
3,3220001,57,63,74,2129,0.03475810239549084,0.034596198023198674
3,3230001,57,63,74,2128,0.03477443609022556,0.034545819995011905
3,3240001,57,63,74,2126,0.034807149576669805,0.03451795661201732
3,3250001,57,63,72,2120,0.033962264150943396,0.03449185379609575
3,3260001,57,63,72,2118,0.0339943342776204,0.03447197446005804
3,3270001,57,63,72,2118,0.0339943342776204,0.034445880622023715
3,3280001,57,63,72,2117,0.03401039206424185,0.03441375672124855
3,3290001,57,63,72,2115,0.03404255319148936,0.03437435757637588
3,3300001,57,63,72,2115,0.03404255319148936,0.034343006248140934
3,3310001,57,63,72,2113,0.034074775201135825,0.03429475111409318
3,3320001,57,63,72,2109,0.034139402560455195,0.03424605509849656
3,3330001,57,63,72,2108,0.03415559772296015,0.034218653630514254
3,3340001,57,63,72,2108,0.03415559772296015,0.034182258861802636
3,3350001,57,63,72,2105,0.0342042755344418,0.03417732369795374
3,3360001,57,63,72,2105,0.0342042755344418,0.03415611080708601
3,3370001,57,63,72,2102,0.03425309229305423,0.03421719436040908
3,3380001,57,63,72,2093,0.034400382226469184,0.034222140469711525
3,3390001,57,63,70,2079,0.03367003367003367,0.03421621791806641
3,3400001,57,63,69,2041,0.033806957373836356,0.03420540883330638
3,3410001,57,63,68,2013,0.03378042722305018,0.03415066878943885
3,3420001,57,63,68,1976,0.03441295546558704,0.03406793370947077
3,3430001,57,63,66,1942,0.03398558187435633,0.033944204591003585
3,3440001,57,63,65,1927,0.033731188375713546,0.03378879269829807
3,3450001,57,63,64,1902,0.033648790746582544,0.03364049842970471
3,3460001,57,62,62,1859,0.03335126412049489,0.03347595134677982
3,3470001,57,62,62,1838,0.03373231773667029,0.033294666690286856
3,3480001,57,62,60,1810,0.03314917127071823,0.033117029047664955
3,3490001,57,62,60,1804,0.03325942350332594,0.03291782827697909
3,3500001,57,62,60,1804,0.03325942350332594,0.032716282613670385
3,3510001,57,63,59,1792,0.032924107142857144,0.0324774192780566
3,3520001,57,63,59,1791,0.03294249022892239,0.032231230861371515
3,3530001,57,63,59,1790,0.0329608938547486,0.03201987183009066
3,3540001,57,63,58,1756,0.03302961275626424,0.03178202416512563
3,3550001,57,63,57,1751,0.03255282695602513,0.031531223031797194
3,3560001,57,63,57,1728,0.03298611111111111,0.031301732336628744
3,3570001,57,63,56,1705,0.03284457478005865,0.03112322635901504
3,3580001,58,63,53,1662,0.031889290012033694,0.030982166444053775
3,3590001,58,63,53,1662,0.031889290012033694,0.030871701515186447
3,3600001,58,64,49,1610,0.030434782608695653,0.03092860514925241
3,3610001,59,65,46,1510,0.030463576158940398,0.030928254429324103
3,3620001,59,65,38,1416,0.026836158192090395,0.03087402975419167
3,3630001,59,65,38,1359,0.027961736571008096,0.03076647002398112
3,3640001,59,65,37,1346,0.0274888558692422,0.030616285431523376
3,3650001,59,65,35,1308,0.026758409785932722,0.030402749123155853
3,3660001,59,65,35,1275,0.027450980392156862,0.03015425589436676
3,3670001,59,65,35,1262,0.0277337559429477,0.029868960823976325
3,3680001,59,65,35,1224,0.028594771241830064,0.0295732949364141
3,3690001,59,65,35,1212,0.028877887788778877,0.029550557446823895
3,3700001,59,65,34,1204,0.02823920265780731,0.029433670678436608
3,3710001,59,65,34,1193,0.028499580888516344,0.029232333543130297
3,3720001,59,65,34,1180,0.0288135593220339,0.028945754737100513
3,3730001,60,65,33,1160,0.028448275862068967,0.02860098847731539
3,3740001,59,65,33,1137,0.029023746701846966,0.02817503368622592
3,3750001,59,65,33,1135,0.02907488986784141,0.02769344071375308
3,3760001,60,65,33,1121,0.029438001784121322,0.0271582526336286
3,3770001,59,65,33,1112,0.029676258992805755,0.02656574435227226
3,3780001,59,65,31,1092,0.028388278388278388,0.025931634630082207
3,3790001,59,65,31,1062,0.02919020715630885,0.0252609821296942
3,3800001,59,65,31,1043,0.029721955896452542,0.024552492094685137
3,3810001,59,65,29,997,0.029087261785356068,0.02379793048645185
3,3820001,60,66,26,953,0.02728226652675761,0.023030768554720114
3,3830001,61,66,23,895,0.02569832402234637,0.022240777888081507
3,3840001,60,66,21,873,0.024054982817869417,0.021415718466482946
3,3850001,61,66,14,824,0.01699029126213592,0.02057509668179184
3,3860001,61,66,14,822,0.0170316301703163,0.01961817123279628
3,3870001,61,66,14,821,0.01705237515225335,0.018741227369435794
3,3880001,61,67,14,811,0.01726263871763255,0.017842058381308618
3,3890001,61,67,14,805,0.017391304347826087,0.01694722747408092
3,3900001,61,67,14,803,0.017434620174346202,0.016144669565269644
3,3910001,61,67,14,802,0.017456359102244388,0.015304906160540437
3,3920001,61,67,14,799,0.017521902377972465,0.014468934924799405
3,3930001,61,67,14,798,0.017543859649122806,0.013611513802929217
3,3940001,56,62,4,675,0.005925925925925926,0.012753749713432032
3,3950001,56,62,4,675,0.005925925925925926,0.011924921733705355
3,3960001,57,62,4,672,0.005952380952380952,0.011089104300955834
3,3970001,57,62,4,670,0.005970149253731343,0.01056070718448084
3,3980001,57,62,4,670,0.005970149253731343,0.010043644270165368
3,3990001,57,62,4,669,0.005979073243647235,0.009524238607777118
3,4000001,57,62,4,669,0.005979073243647235,0.009037316691217679
3,4010001,57,62,4,664,0.006024096385542169,0.008575781409113699
3,4020001,57,62,4,662,0.006042296072507553,0.008156625619461176
3,4030001,57,62,4,660,0.006060606060606061,0.007784567582468117
3,4040001,57,63,4,653,0.006125574272588055,0.007418235395428615
3,4050001,57,63,4,611,0.006546644844517185,0.007124360083776048
3,4060001,57,63,4,576,0.006944444444444444,0.006905427916452064
3,4070001,57,63,4,541,0.0073937153419593345,0.006733434539282763
3,4080001,58,64,4,504,0.007936507936507936,0.00657336952570014
3,4090001,58,64,4,485,0.008247422680412371,0.006428151976149653
3,4100001,58,64,4,442,0.00904977375565611,0.0062925287334092755
3,4110001,62,70,4,327,0.012232415902140673,0.005986734581242849
3,4120001,62,70,3,289,0.010380622837370242,0.005704140516949725
3,4130001,61,67,2,260,0.007692307692307693,0.005448175560775776
3,4140001,62,68,2,233,0.008583690987124463,0.005228964852923997
3,4150001,64,71,1,207,0.004830917874396135,0.005048988108701585
3,4160001,64,71,1,204,0.004901960784313725,0.004910161276603882
3,4170001,64,72,1,192,0.005208333333333333,0.004815984213832141
3,4180001,65,71,1,157,0.006369426751592357,0.004771956275737129
3,4190001,62,66,1,126,0.007936507936507936,0.004781012092469917
3,4200001,62,67,1,119,0.008403361344537815,0.004469968889510711
3,4210001,63,66,1,106,0.009433962264150943,0.004149636635776977
3,4220001,59,66,0,67,0.0,0.003822215073100158
3,4230001,59,67,0,57,0.0,0.0034889236886180173
3,4240001,61,71,0,50,0.0,0.003150641459660715
3,4250001,61,69,0,48,0.0,0.0028090099120183475
3,4260001,62,70,0,43,0.0,0.002465145630897722
3,4270001,63,72,0,40,0.0,0.0021218622439798307
3,4280001,62,71,0,38,0.0,0.0017799148646542066
3,4290001,62,70,0,37,0.0,0.001440780802074459
3,4300001,62,71,0,36,0.0,0.0011074509059981912
3,4310001,62,69,0,35,0.0,0.000793230236876729
3,4320001,64,72,0,32,0.0,0.0005012794253778659
3,4330001,65,72,0,29,0.0,0.00023713741393005457
3,4340001,65,73,0,28,0.0,8.105178336622465e-06
3,4350001,65,73,0,27,0.0,-0.0001884003526678456
3,4360001,64,72,0,26,0.0,-0.0003327863711681946
3,4370001,67,76,0,23,0.0,-0.00034121646445544067
3,4380001,73,78,0,15,0.0,-0.00035571828617814264
3,4390001,77,83,0,11,0.0,-0.00041175048998735907
3,4400001,89,98,0,7,0.0,-0.000407069510176077
3,4410001,0,0,0,4,0.0,-0.00048511343524339695
3,4420001,0,0,0,0,0.0,-0.000542522443598705
3,4430001,0,0,0,0,0.0,-0.0005701481453933733
3,4440001,0,0,0,0,0.0,-0.0005373372099242198
3,4450001,0,0,0,0,0.0,-0.00042278130442589547
3,4460001,0,0,0,0,0.0,-0.0002512931124745801
3,4470001,0,0,0,0,0.0,0.0
3,4480001,0,0,0,0,0.0,0.0
3,4490001,0,0,0,0,0.0,0.0
3,4500001,0,0,0,0,0.0,0.0
3,4510001,0,0,0,0,0.0,0.0
3,4520001,0,0,0,0,0.0,0.0
3,4530001,0,0,0,0,0.0,0.0
3,4540001,0,0,0,0,0.0,0.0
